80.0,90.0,1.5,1000.0,2.0,0.18745883363970295,16.344252899546277
80.0,110.0,1.5,1000.0,9.0,2.0951281406790327,3.317331881291514
80.0,90.0,1.5,1000.0,3.0,0.2499451115196039,11.02127094066658
80.0,93.0,1.5,1000.0,2.0,0.24799700991511292,16.059016922159064
80.0,92.0,1.5,1000.0,3.0,0.3034627706920368,10.891038736059603
80.0,90.0,1.5,1000.0,4.0,0.3124313893995049,8.313679189138618
80.0,91.0,1.5,1000.0,4.0,0.34569614321204045,8.264065568120339
80.0,90.0,1.5,1000.0,5.0,0.3749176672794059,6.674064189553887
80.0,91.0,1.5,1000.0,5.0,0.4148353718544485,6.634097685329251
80.0,90.0,1.5,1000.0,6.0,0.43740394515930686,5.574639662769409
80.0,100.0,1.5,1000.0,9.0,1.323238825692021,3.514800568499565
80.0,90.0,1.5,1000.0,7.0,0.4998902230392078,4.786204019921881
80.0,91.0,1.5,1000.0,6.0,0.48397460049685664,5.541179795771352
80.0,95.0,1.5,1000.0,9.0,0.9648616437337652,3.620429752251168
80.0,91.0,1.5,1000.0,7.0,0.5531138291392647,4.757429010055647
80.0,90.0,1.5,1000.0,8.0,0.5623765009191088,4.193155271950061
80.0,90.0,1.5,1000.0,9.0,0.6248627787990098,3.730870714711244
80.0,106.0,1.5,1000.0,9.0,1.7775508225129482,3.394175014809138
80.0,91.0,1.5,1000.0,8.0,0.6222530577816728,4.167914441226789
80.0,92.0,1.5,1000.0,9.0,0.7586569267300921,3.6861079487110104
